year,state_fips,county_fips,totperm,totval,units_1unit,value_1unit,units_2unit,value_2unit,units_3to4unit,value_3to4unit,units_5punit,value_5punit,source
2024,08,019,19,10071857,19,10071857,0,0,0,0,0,0,census_bps_county
2024,08,021,18,6959749,18,6959749,0,0,0,0,0,0,census_bps_county
2024,08,023,145,60353975,145,60353975,0,0,0,0,0,0,census_bps_county
2024,08,025,4,1348344,4,1348344,0,0,0,0,0,0,census_bps_county
2024,08,027,117,37071027,111,36183327,6,887700,0,0,0,0,census_bps_county
2024,08,029,115,25404449,63,12924449,2,480000,0,0,50,12000000,census_bps_county
2024,08,031,3994,788494244,872,269998343,0,0,4,378160,3118,518117741,census_bps_county
2024,08,033,10,4162343,10,4162343,0,0,0,0,0,0,census_bps_county
2024,08,035,3131,961510921,2120,829976953,8,1712205,53,9353306,950,120468457,census_bps_county
2024,08,037,416,302259897,142,212078666,2,384127,16,4075915,256,85721189,census_bps_county
2024,08,039,458,208717545,458,208717545,0,0,0,0,0,0,census_bps_county
2024,08,041,3849,1808502494,2733,1565916233,238,56713798,6,2509808,872,183362655,census_bps_county
2024,08,043,134,35994943,134,35994943,0,0,0,0,0,0,census_bps_county
2024,08,045,174,69321113,108,52805045,2,1661068,0,0,64,14855000,census_bps_county
2024,08,047,24,10937062,24,10937062,0,0,0,0,0,0,census_bps_county
2024,08,049,294,94607862,212,83294551,0,0,0,0,82,11313311,census_bps_county
2024,08,051,145,145285144,111,136993660,0,0,0,0,34,8291484,census_bps_county
2024,08,053,16,6742800,16,6742800,0,0,0,0,0,0,census_bps_county
2024,08,055,67,12490538,50,10390538,0,0,0,0,17,2100000,census_bps_county
2024,08,057,3,1236861,3,1236861,0,0,0,0,0,0,census_bps_county
2024,08,059,1172,401065853,932,354578426,6,1710866,0,0,234,44776561,census_bps_county
2024,08,061,1,416234,1,416234,0,0,0,0,0,0,census_bps_county
2024,08,063,8,1666984,8,1666984,0,0,0,0,0,0,census_bps_county
2024,08,065,55,11278812,52,11108812,0,0,3,170000,0,0,census_bps_county
2024,08,067,208,95083563,173,90471594,12,1530586,16,2214035,7,867348,census_bps_county
2024,08,069,1786,594548850,1370,513007700,10,1511886,4,1035442,402,78993822,census_bps_county
2024,08,071,37,5412501,37,5412501,0,0,0,0,0,0,census_bps_county
2024,08,073,10,1755832,8,1438719,2,317113,0,0,0,0,census_bps_county
2024,08,075,12,3179714,12,3179714,0,0,0,0,0,0,census_bps_county
2024,08,077,1014,150730978,714,130493666,8,597864,52,1726449,240,17912999,census_bps_county
2024,08,079,6,1704720,6,1704720,0,0,0,0,0,0,census_bps_county
2024,08,081,16,4428280,16,4428280,0,0,0,0,0,0,census_bps_county
2024,08,083,22,5288763,22,5288763,0,0,0,0,0,0,census_bps_county
2024,08,085,270,48067551,240,39812361,4,416320,4,338870,22,7500000,census_bps_county
2024,08,087,196,39569296,45,14694322,6,903239,40,4616224,105,19355511,census_bps_county
2024,08,089,46,11908234,12,2597234,4,1250000,0,0,30,8061000,census_bps_county
2024,08,091,96,36456426,74,32540507,0,0,4,597156,18,3318763,census_bps_county
2024,08,093,140,46408501,140,46408501,0,0,0,0,0,0,census_bps_county
2024,08,095,3,1051470,3,1051470,0,0,0,0,0,0,census_bps_county
2024,08,097,147,555868268,46,336368268,0,0,12,4500000,89,215000000,census_bps_county
2024,08,099,18,6143512,18,6143512,0,0,0,0,0,0,census_bps_county
2024,08,101,269,45971768,269,45971768,0,0,0,0,0,0,census_bps_county
2024,08,103,8,2489582,8,2489582,0,0,0,0,0,0,census_bps_county
2024,08,105,47,12831407,45,12724591,2,106816,0,0,0,0,census_bps_county
2024,08,107,597,432724828,167,232867366,12,1800000,0,0,418,198057462,census_bps_county
2024,08,109,104,18732234,80,13132234,0,0,0,0,24,5600000,census_bps_county
2024,08,111,19,6042079,12,4475200,4,1119012,3,447867,0,0,census_bps_county
2024,08,113,57,147713587,37,113533786,0,0,0,0,20,34179801,census_bps_county
2024,08,115,3,922000,3,922000,0,0,0,0,0,0,census_bps_county
2024,08,117,258,163088712,159,127445922,0,0,0,0,99,35642790,census_bps_county
2024,08,119,145,49870060,145,49870060,0,0,0,0,0,0,census_bps_county
2024,08,121,2,500000,2,500000,0,0,0,0,0,0,census_bps_county
2024,08,123,3468,1244327862,2866,1134354995,16,3723824,41,8207809,545,98041234,census_bps_county
2024,08,125,12,2037336,12,2037336,0,0,0,0,0,0,census_bps_county
2025,08,001,2608,741815149,1884,627759180,132,24854901,4,1151872,588,88049196,census_bps_county
2025,08,003,56,10243857,42,8098689,14,2145168,0,0,0,0,census_bps_county
2025,08,005,3599,807990482,1735,496924933,2,500000,30,6375016,1832,304190533,census_bps_county
2025,08,007,124,41753983,124,41753983,0,0,0,0,0,0,census_bps_county
2025,08,009,2,535000,2,535000,0,0,0,0,0,0,census_bps_county
2025,08,011,1,246300,1,246300,0,0,0,0,0,0,census_bps_county
2025,08,013,2001,569586058,428,240137872,24,6566327,15,3146097,1534,319735762,census_bps_county
2025,08,014,970,227009538,76,39467943,0,0,14,3966208,880,183575387,census_bps_county
2025,08,015,175,71011600,167,69630271,2,222256,6,1159073,0,0,census_bps_county
2025,08,017,4,1928988,4,1928988,0,0,0,0,0,0,census_bps_county
2025,08,019,21,12337364,21,12337364,0,0,0,0,0,0,census_bps_county
2025,08,021,20,8000475,20,8000475,0,0,0,0,0,0,census_bps_county
2025,08,023,114,33803130,114,33803130,0,0,0,0,0,0,census_bps_county
2025,08,025,0,0,0,0,0,0,0,0,0,0,census_bps_county
2025,08,027,78,22862870,78,22862870,0,0,0,0,0,0,census_bps_county
2025,08,029,58,12960730,56,12525730,2,435000,0,0,0,0,census_bps_county
2025,08,031,4727,1036098370,1027,332552732,0,0,12,1567792,3688,701977846,census_bps_county
2025,08,033,0,0,0,0,0,0,0,0,0,0,census_bps_county
2025,08,035,2398,836906985,1465,649346930,6,645466,46,8333865,881,178580724,census_bps_county
2025,08,037,223,164820867,163,151066521,6,1137306,7,1558638,47,11058402,census_bps_county
2025,08,039,333,145166565,285,139826565,0,0,0,0,48,5340000,census_bps_county
2025,08,041,5707,2065059258,2721,1473836656,182,32709756,0,0,2804,558512846,census_bps_county
2025,08,043,107,26658615,105,26312385,2,346230,0,0,0,0,census_bps_county
2025,08,045,294,97679817,201,76803871,0,0,4,1119100,89,19756846,census_bps_county
2025,08,047,22,15369794,22,15369794,0,0,0,0,0,0,census_bps_county
2025,08,049,311,90567092,221,79392484,6,422724,0,0,84,10751884,census_bps_county
2025,08,051,138,137117785,136,136614412,2,503373,0,0,0,0,census_bps_county
2025,08,053,8,2372150,8,2372150,0,0,0,0,0,0,census_bps_county
2025,08,055,47,9801990,47,9801990,0,0,0,0,0,0,census_bps_county
2025,08,057,2,1150000,2,1150000,0,0,0,0,0,0,census_bps_county
2025,08,059,1118,409816324,810,346660540,24,4808238,6,1239017,278,57108529,census_bps_county
2025,08,061,7,1493996,1,296519,6,1197477,0,0,0,0,census_bps_county
2025,08,063,4,1158303,4,1158303,0,0,0,0,0,0,census_bps_county
2025,08,065,46,9827026,46,9827026,0,0,0,0,0,0,census_bps_county
2025,08,067,376,136223334,188,113821288,8,2742000,12,2000000,168,17660046,census_bps_county
2025,08,069,2436,617873922,985,371185764,10,1065587,74,9167206,1367,236455365,census_bps_county
2025,08,071,30,7538511,30,7538511,0,0,0,0,0,0,census_bps_county
2025,08,073,10,2963223,10,2963223,0,0,0,0,0,0,census_bps_county
2025,08,075,5,5521223,5,5521223,0,0,0,0,0,0,census_bps_county
2025,08,077,810,112920042,693,106547713,0,0,0,0,117,6372329,census_bps_county
2025,08,079,9,3731302,9,3731302,0,0,0,0,0,0,census_bps_county
2025,08,081,24,10901262,24,10901262,0,0,0,0,0,0,census_bps_county
2025,08,083,24,5946781,20,4986781,4,960000,0,0,0,0,census_bps_county
2025,08,085,279,50325119,207,35971999,12,1853120,0,0,60,12500000,census_bps_county
2025,08,087,55,17418284,53,16753249,2,665035,0,0,0,0,census_bps_county
2025,08,089,8,1740000,8,1740000,0,0,0,0,0,0,census_bps_county
2025,08,091,76,61952893,76,61952893,0,0,0,0,0,0,census_bps_county
2025,08,093,152,59234507,152,59234507,0,0,0,0,0,0,census_bps_county
2025,08,095,6,1482337,4,1081698,2,400639,0,0,0,0,census_bps_county
2025,08,097,36,334271208,36,334271208,0,0,0,0,0,0,census_bps_county
2025,08,099,16,5758078,16,5758078,0,0,0,0,0,0,census_bps_county
2025,08,101,226,39395026,226,39395026,0,0,0,0,0,0,census_bps_county
2025,08,103,15,20289556,15,20289556,0,0,0,0,0,0,census_bps_county
2025,08,105,42,12631836,34,12074836,8,557000,0,0,0,0,census_bps_county
2025,08,107,218,305155756,196,291811809,0,0,3,5800000,19,7543947,census_bps_county
2025,08,109,70,17622271,70,17622271,0,0,0,0,0,0,census_bps_county
2025,08,111,21,6455118,13,4738950,4,1119012,4,597156,0,0,census_bps_county
2025,08,113,51,136336906,51,136336906,0,0,0,0,0,0,census_bps_county
2025,08,115,0,0,0,0,0,0,0,0,0,0,census_bps_county
2025,08,117,318,163001821,135,113871803,0,0,3,728938,180,48401080,census_bps_county
2025,08,119,118,34952033,118,34952033,0,0,0,0,0,0,census_bps_county
2025,08,121,3,825042,3,825042,0,0,0,0,0,0,census_bps_county
2025,08,123,2993,933320616,2011,768435198,0,0,0,0,982,164885418,census_bps_county
2025,08,125,4,717037,2,593037,2,124000,0,0,0,0,census_bps_county
